VALUE.OFFSET,VALUE.SPEED,VALUE.TRACKID,VALUE.TRACKPOS,VALUE.BATTERY,VALUE.LAP,VALUE.RANK,VALUE.USER
-67.43199920654297,394,39,45,3807,2,2,3
-23.00800132751465,397,20,21,3500,2,1,3
-23.00800132751465,396,20,20,3490,2,1,3
-67.43199920654297,392,40,47,3808,2,2,3
-67.43199920654297,399,40,46,3803,2,2,3
-23.00800132751465,395,20,21,3494,2,1,3
-67.43199920654297,419,40,45,3797,2,2,3
-23.00800132751465,364,20,20,3495,2,1,3
-67.43199920654297,381,20,37,3830,2,2,3
-67.43199920654297,401,20,36,3814,2,2,3
-23.00800132751465,370,39,15,3489,2,1,3
-67.43199920654297,395,20,35,3804,2,2,3
-23.00800132751465,510,39,16,3488,2,1,3
-23.00800132751465,446,39,17,3470,2,1,3
-67.43199920654297,359,20,37,3819,2,2,3
-23.00800132751465,424,34,10,3490,2,1,3
-67.43199920654297,408,20,36,3805,2,2,3
-23.00800132751465,398,34,11,3511,2,1,3
-67.43199920654297,382,20,35,3797,2,2,3
-23.00800132751465,384,33,5,3502,3,1,3
-67.43199920654297,355,39,0,3791,2,2,3
-23.00800132751465,401,17,22,3491,3,1,3
-67.43199920654297,476,39,1,3767,2,2,3
-23.00800132751465,403,17,21,3582,3,1,3
-67.43199920654297,455,39,2,3762,2,2,3
-23.00800132751465,384,17,20,3556,3,1,3
-67.43199920654297,426,34,0,3762,2,2,3
-23.00800132751465,396,17,22,3534,3,1,3
-67.43199920654297,415,34,1,3765,2,2,3
-23.00800132751465,404,17,21,3518,3,1,3
-23.00800132751465,381,17,20,3504,3,1,3
-67.43199920654297,395,33,0,3765,3,2,3
-67.43199920654297,384,17,37,3768,3,2,3
-23.00800132751465,386,39,32,3497,3,1,3
-67.43199920654297,405,17,36,3768,3,2,3
-23.00800132751465,404,39,31,3487,3,1,3
-23.00800132751465,394,39,30,3485,3,1,3
-67.43199920654297,393,17,35,3767,3,2,3
-23.00800132751465,381,40,32,3480,3,1,3
-67.43199920654297,380,17,37,3779,3,2,3
-23.00800132751465,386,40,31,3474,3,1,3
-67.43199920654297,409,17,36,3778,3,2,3
-23.00800132751465,424,40,30,3470,3,1,3
-67.43199920654297,381,17,35,3775,3,2,3
-23.00800132751465,401,20,22,3495,3,1,3
-67.43199920654297,392,39,47,3805,3,2,3
-23.00800132751465,385,20,21,3487,3,1,3
-67.43199920654297,384,39,46,3794,3,2,3
-23.00800132751465,376,20,20,3485,3,1,3
-67.43199920654297,383,39,45,3791,3,2,3
-23.00800132751465,405,20,22,3479,3,1,3
-23.00800132751465,388,20,21,3473,3,1,3
-67.43199920654297,380,40,47,3788,3,2,3
-23.00800132751465,373,20,20,3467,3,1,3
-67.43199920654297,387,40,46,3861,3,2,3
-67.43199920654297,419,40,45,3840,3,2,3
-23.00800132751465,425,39,15,3460,3,1,3
-67.43199920654297,395,20,37,3827,3,2,3
-23.00800132751465,472,39,16,3467,3,1,3
-23.00800132751465,409,39,17,3449,3,1,3
-67.43199920654297,398,20,36,3813,3,2,3
-23.00800132751465,383,34,10,3445,3,1,3
-67.43199920654297,393,20,35,3803,3,2,3
-23.00800132751465,395,34,11,3446,3,1,3
-67.43199920654297,375,20,37,3798,3,2,3
-23.00800132751465,391,33,5,3447,4,1,3
-67.43199920654297,405,20,36,3801,3,2,3
-23.00800132751465,397,17,22,3473,4,1,3
-67.43199920654297,382,20,35,3794,3,2,3
-23.00800132751465,415,17,21,3465,4,1,3
-67.43199920654297,416,39,0,3787,3,2,3
-23.00800132751465,377,17,20,3458,4,1,3
-67.43199920654297,465,39,1,3855,3,2,3
-23.00800132751465,409,17,22,3453,4,1,3
-67.43199920654297,200,39,2,3837,3,2,3
-23.00800132751465,415,17,21,3455,4,1,3
-23.00800132751465,374,17,20,3452,4,1,3
-67.43199920654297,426,34,0,3819,3,2,3
-67.43199920654297,404,34,1,3806,3,2,3
-23.00800132751465,377,39,32,3500,4,1,3
-23.00800132751465,386,39,31,3482,4,1,3
-67.43199920654297,388,33,0,3801,4,2,3
-23.00800132751465,395,39,30,3474,4,1,3
-67.43199920654297,396,17,37,3792,4,2,3
-67.43199920654297,414,17,36,3787,4,2,3
-23.00800132751465,381,40,32,3514,4,1,3
-67.43199920654297,383,17,35,3783,4,2,3
-65.46800231933594,376,40,1,3753,4,1,3
-65.46800231933594,437,40,0,3737,4,1,3
-64.23600006103516,402,20,33,3969,3,2,3
-65.46800231933594,414,20,1,3809,4,1,3
-64.23600006103516,356,20,32,3981,3,2,3
-65.46800231933594,373,20,0,3772,4,1,3
-65.46800231933594,392,20,1,3751,4,1,3
-64.23600006103516,329,39,3,3978,3,2,3
-65.46800231933594,369,20,0,3731,4,1,3
-64.23600006103516,469,39,4,3962,3,2,3
-64.23600006103516,182,39,5,4012,3,2,3
-65.46800231933594,411,39,45,3790,4,1,3
-64.23600006103516,418,34,2,4004,3,2,3
-65.46800231933594,512,39,46,3751,4,1,3
-65.46800231933594,423,39,47,3736,4,1,3
-64.23600006103516,409,34,3,4002,3,2,3
-64.23600006103516,402,33,1,3995,4,2,3
-65.46800231933594,418,34,30,3724,4,1,3
-65.46800231933594,411,34,31,3734,4,1,3
-64.23600006103516,408,17,34,3987,4,2,3
-64.23600006103516,404,17,33,3982,4,2,3
-65.46800231933594,401,33,15,3722,5,1,3
-64.23600006103516,401,17,32,4017,4,2,3
-65.46800231933594,399,17,1,3712,5,1,3
-65.46800231933594,395,17,0,3702,5,1,3
-64.23600006103516,387,17,34,4002,4,2,3
-64.23600006103516,395,17,33,4011,4,2,3
-65.46800231933594,389,17,1,3698,5,1,3
-65.46800231933594,400,17,0,3691,5,1,3
-64.23600006103516,398,17,32,3999,4,2,3
-65.46800231933594,401,39,2,3687,5,1,3
-64.23600006103516,374,39,44,3995,4,2,3
-65.46800231933594,374,39,1,3720,5,1,3
-64.23600006103516,392,39,43,4074,4,2,3
-65.46800231933594,386,39,0,3713,5,1,3
-64.23600006103516,397,39,42,4054,4,2,3
-65.46800231933594,369,40,2,3704,5,1,3
-64.23600006103516,370,40,44,4029,4,2,3
-65.46800231933594,379,40,1,3734,5,1,3
-64.23600006103516,383,40,43,4013,4,2,3
-65.46800231933594,429,40,0,3723,5,1,3
-64.23600006103516,413,40,42,4000,4,2,3
-65.46800231933594,385,20,1,3713,5,1,3
-65.46800231933594,374,20,0,3730,5,1,3
-64.23600006103516,379,20,33,3988,4,2,3
-65.46800231933594,396,20,1,3748,5,1,3
-64.23600006103516,381,20,32,3987,4,2,3
-65.46800231933594,397,20,0,3758,5,1,3
-64.23600006103516,374,20,34,3983,4,2,3
-64.23600006103516,394,20,33,4028,4,2,3
-65.46800231933594,425,39,45,3738,5,1,3
-65.46800231933594,510,39,46,3702,5,1,3
-64.23600006103516,360,20,32,4011,4,2,3
-65.46800231933594,391,39,47,3695,5,1,3
-64.23600006103516,328,39,3,4003,4,2,3
-65.46800231933594,401,34,30,3694,5,1,3
-64.23600006103516,453,39,4,3978,4,2,3
-65.46800231933594,408,34,31,3690,5,1,3
-64.23600006103516,494,39,5,3975,4,2,3
-65.46800231933594,407,33,15,3687,6,1,3
-64.23600006103516,415,34,2,3973,4,2,3
-65.46800231933594,381,17,1,3744,6,1,3
-64.23600006103516,398,34,3,3977,4,2,3
-65.46800231933594,395,17,0,3724,6,1,3
-64.23600006103516,388,33,1,3975,5,2,3
-65.46800231933594,393,17,1,3716,6,1,3
-64.23600006103516,396,17,34,3972,5,2,3
-65.46800231933594,398,17,0,3706,6,1,3
-64.23600006103516,410,17,33,3967,5,2,3
-65.46800231933594,390,39,2,3707,6,1,3
-64.23600006103516,392,17,32,3962,5,2,3
-65.46800231933594,387,39,1,3712,6,1,3
-64.23600006103516,395,17,34,3961,5,2,3
-65.46800231933594,392,39,0,3752,6,1,3
-64.23600006103516,409,17,33,3960,5,2,3
-65.46800231933594,363,40,2,3733,6,1,3
-64.23600006103516,381,17,32,3956,5,2,3
-65.46800231933594,402,40,1,3715,6,1,3
-64.23600006103516,385,39,44,3956,5,2,3
-65.46800231933594,443,40,0,3706,6,1,3
-64.23600006103516,402,39,43,3957,5,2,3
-65.46800231933594,398,20,1,3699,6,1,3
-64.23600006103516,393,39,42,3980,5,2,3
-65.46800231933594,381,20,0,3739,6,1,3
-64.23600006103516,371,40,44,3975,5,2,3
-65.46800231933594,389,20,1,3730,6,1,3
-64.23600006103516,387,40,43,3983,5,2,3
-65.46800231933594,388,20,0,3716,6,1,3
-64.23600006103516,418,40,42,3977,5,2,3
-65.46800231933594,408,39,45,3706,6,1,3
-64.23600006103516,403,20,34,3977,5,2,3
-65.46800231933594,514,39,46,3687,6,1,3
-65.46800231933594,320,39,47,3678,6,1,3
-64.23600006103516,389,20,33,3969,5,2,3
-64.23600006103516,401,20,32,3965,5,2,3
-65.46800231933594,409,34,30,3679,6,1,3
-65.46800231933594,408,34,31,3701,6,1,3
-64.23600006103516,385,20,34,3973,5,2,3
-64.23600006103516,384,20,33,3970,5,2,3
-65.46800231933594,404,33,15,3700,7,1,3
-64.23600006103516,374,20,32,3969,5,2,3
-65.46800231933594,378,17,1,3692,7,1,3
-65.46800231933594,394,17,0,3688,7,1,3
-64.23600006103516,370,39,3,3965,5,2,3
-65.46800231933594,371,17,1,3684,7,1,3
-64.23600006103516,409,39,4,3967,5,2,3
-64.23600006103516,469,39,5,3978,5,2,3
-65.46800231933594,392,17,0,3682,7,1,3
-64.23600006103516,415,34,2,3975,5,2,3
-65.46800231933594,392,39,2,3680,7,1,3
-64.23600006103516,412,34,3,3994,5,2,3
-65.46800231933594,380,39,1,3678,7,1,3
-65.46800231933594,381,39,0,3684,7,1,3
-64.23600006103516,406,33,1,3984,6,2,3
-64.23600006103516,392,17,34,3977,6,2,3
-65.46800231933594,364,40,2,3751,7,1,3
-64.23600006103516,400,17,33,4027,6,2,3
-65.46800231933594,383,40,1,3733,7,1,3
-64.23600006103516,402,17,32,4009,6,2,3
-65.46800231933594,466,40,0,3721,7,1,3
-64.23600006103516,385,17,34,3995,6,2,3
-65.46800231933594,398,20,1,3708,7,1,3
-65.46800231933594,384,20,0,3698,7,1,3
-64.23600006103516,390,17,33,4006,6,2,3
-64.23600006103516,401,17,32,3997,6,2,3
-65.46800231933594,380,20,0,3691,7,1,3
-64.23600006103516,390,39,44,3986,6,2,3
-64.23600006103516,393,39,43,3979,6,2,3
-64.23600006103516,398,39,42,3975,6,2,3
-65.46800231933594,517,39,46,3680,7,1,3
-65.46800231933594,385,39,47,3665,7,1,3
-64.23600006103516,377,40,44,3971,6,2,3
-65.46800231933594,419,34,30,3665,7,1,3
-64.23600006103516,381,40,43,3981,6,2,3
-65.46800231933594,420,34,31,3673,7,1,3
-64.23600006103516,409,40,42,3974,6,2,3
-65.46800231933594,416,33,15,3674,8,1,3
-64.23600006103516,394,20,34,3970,6,2,3
-65.46800231933594,384,17,1,3681,8,1,3
-64.23600006103516,398,20,33,3968,6,2,3
-65.46800231933594,385,17,0,3733,8,1,3
-64.23600006103516,392,20,32,3966,6,2,3
-65.46800231933594,392,17,1,3760,8,1,3
-64.23600006103516,380,20,34,3961,6,2,3
-65.46800231933594,398,17,0,3742,8,1,3
-64.23600006103516,406,20,33,3959,6,2,3
-65.46800231933594,391,39,2,3729,8,1,3
-64.23600006103516,354,20,32,3956,6,2,3
-65.46800231933594,383,39,1,3711,8,1,3
-64.23600006103516,426,39,3,3953,6,2,3
-65.46800231933594,387,39,0,3705,8,1,3
-64.23600006103516,443,39,4,4061,6,2,3
-65.46800231933594,372,40,2,3700,8,1,3
-64.23600006103516,462,39,5,4035,6,2,3
-65.46800231933594,374,40,1,3707,8,1,3
-64.23600006103516,427,34,2,4019,6,2,3
-65.46800231933594,445,40,0,3700,8,1,3
-64.23600006103516,408,34,3,4000,6,2,3
-64.23600006103516,394,33,1,3989,7,2,3
-65.46800231933594,390,20,0,3701,8,1,3
-64.23600006103516,391,17,34,4005,7,2,3
-64.23600006103516,406,17,33,3993,7,2,3
-65.46800231933594,377,20,0,3716,8,1,3
-64.23600006103516,395,17,32,3981,7,2,3
-65.46800231933594,395,39,45,3695,8,1,3
-64.23600006103516,391,17,34,3975,7,2,3
-65.46800231933594,532,39,46,3672,8,1,3
-64.23600006103516,401,17,33,3969,7,2,3
-65.46800231933594,450,39,47,3671,8,1,3
-64.23600006103516,392,17,32,3965,7,2,3
-65.46800231933594,417,34,30,3673,8,1,3
-64.23600006103516,395,39,44,3962,7,2,3
-65.46800231933594,410,34,31,3717,8,1,3
-64.23600006103516,394,39,43,3989,7,2,3
-65.46800231933594,397,33,15,3718,9,1,3
-64.23600006103516,387,39,42,3982,7,2,3
-65.46800231933594,379,17,1,3770,9,1,3
-64.23600006103516,372,40,44,3974,7,2,3
-65.46800231933594,396,17,0,3750,9,1,3
-64.23600006103516,393,40,43,3968,7,2,3
-65.46800231933594,375,17,1,3779,9,1,3
-64.23600006103516,407,40,42,3965,7,2,3
-65.46800231933594,400,17,0,3759,9,1,3
-64.23600006103516,410,20,34,4001,7,2,3
-65.46800231933594,396,39,2,3739,9,1,3
-64.23600006103516,392,20,33,3988,7,2,3
-65.46800231933594,407,39,1,3721,9,1,3
-64.23600006103516,385,20,32,3984,7,2,3
-65.46800231933594,394,39,0,3719,9,1,3
-64.23600006103516,437,20,34,3979,7,2,3
-65.46800231933594,387,40,2,3707,9,1,3
-64.23600006103516,371,20,33,3966,7,2,3
-65.46800231933594,393,40,1,3699,9,1,3
-64.23600006103516,369,20,32,3962,7,2,3
-65.46800231933594,441,40,0,3746,9,1,3
-64.23600006103516,353,39,3,3964,7,2,3
-65.46800231933594,379,20,0,3729,9,1,3
-64.23600006103516,442,39,4,3949,7,2,3
-64.23600006103516,417,39,5,3947,7,2,3
-65.46800231933594,393,20,1,3707,9,1,3
-64.23600006103516,421,34,2,3947,7,2,3
-65.46800231933594,391,20,0,3696,9,1,3
-64.23600006103516,401,34,3,3947,7,2,3
-65.46800231933594,436,39,45,3690,9,1,3
-64.23600006103516,390,33,1,3977,8,2,3
-65.46800231933594,525,39,46,3673,9,1,3
-65.46800231933594,387,39,47,3667,9,1,3
-64.23600006103516,373,17,34,3985,8,2,3
-64.23600006103516,408,17,33,3980,8,2,3
-65.46800231933594,405,34,30,3668,9,1,3
-64.23600006103516,397,17,32,3971,8,2,3
-65.46800231933594,401,34,31,3669,9,1,3
-65.46800231933594,397,33,15,3670,10,1,3
-64.23600006103516,395,17,33,3966,8,2,3
-65.46800231933594,373,17,1,3670,10,1,3
-64.23600006103516,388,17,32,4003,8,2,3
-65.46800231933594,404,17,0,3665,10,1,3
-64.23600006103516,382,39,44,3989,8,2,3
-65.46800231933594,384,17,0,3665,10,1,3
-64.23600006103516,390,39,43,3975,8,2,3
-64.23600006103516,389,39,42,3970,8,2,3
-65.46800231933594,382,39,2,3669,10,1,3
-65.46800231933594,388,39,1,3668,10,1,3
-64.23600006103516,378,40,44,4027,8,2,3
-65.46800231933594,372,39,0,3686,10,1,3
-64.23600006103516,388,40,43,4005,8,2,3
-64.23600006103516,413,40,42,3991,8,2,3
-65.46800231933594,376,40,2,3684,10,1,3
-65.46800231933594,376,40,1,3679,10,1,3
-64.23600006103516,401,20,34,3980,8,2,3
-65.46800231933594,442,40,0,3682,10,1,3
-64.23600006103516,400,20,33,3969,8,2,3
-64.23600006103516,402,20,32,3962,8,2,3
-65.46800231933594,392,20,1,3676,10,1,3
-65.46800231933594,384,20,0,3694,10,1,3
-64.23600006103516,372,20,34,3962,8,2,3
-65.46800231933594,392,20,1,3696,10,1,3
-64.23600006103516,394,20,33,3958,8,2,3
-65.46800231933594,384,20,0,3687,10,1,3
-64.23600006103516,375,20,32,3957,8,2,3
-65.46800231933594,399,39,45,3680,10,1,3
-64.23600006103516,426,39,3,3952,8,2,3
-65.46800231933594,525,39,46,3672,10,1,3
-64.23600006103516,424,39,4,3942,8,2,3
-65.46800231933594,394,39,47,3667,10,1,3
-64.23600006103516,461,39,5,3942,8,2,3
-65.46800231933594,404,34,30,3665,10,1,3
-64.23600006103516,415,34,2,3940,8,2,3
-65.46800231933594,403,34,31,3724,10,1,3
-64.23600006103516,407,34,3,3941,8,2,3
-65.46800231933594,397,33,15,3716,11,1,3
-64.23600006103516,392,33,1,3943,9,2,3
-65.46800231933594,371,17,1,3770,11,1,3
-64.23600006103516,373,17,34,3991,9,2,3
-64.23600006103516,411,17,33,4041,9,2,3
-64.23600006103516,385,17,32,4019,9,2,3
-64.23600006103516,393,17,34,4000,9,2,3
-64.23600006103516,401,17,33,3990,9,2,3
-64.23600006103516,384,17,32,3982,9,2,3
-64.23600006103516,384,39,44,4016,9,2,3
-64.23600006103516,399,39,43,3991,9,2,3
-64.23600006103516,385,40,44,4095,9,2,3
-64.23600006103516,388,40,43,4045,9,2,3
-64.23600006103516,405,40,42,4023,9,2,3
-64.23600006103516,401,20,34,4031,9,2,3
-64.23600006103516,404,20,33,4000,9,2,3
-64.23600006103516,396,20,32,4009,9,2,3
-64.23600006103516,394,20,33,3995,9,2,3
-64.23600006103516,374,20,32,3971,9,2,3
-64.23600006103516,496,39,3,4018,9,2,3
-64.23600006103516,442,39,4,3979,9,2,3
-64.23600006103516,442,39,5,3967,9,2,3
-64.23600006103516,432,34,2,3961,9,2,3
-64.23600006103516,425,34,3,3956,9,2,3
-64.23600006103516,401,33,1,3951,10,2,3
-64.23600006103516,378,17,34,3948,10,2,3
-64.23600006103516,411,17,33,3945,10,2,3
-64.23600006103516,403,17,32,3955,10,2,3
-64.23600006103516,377,17,34,3961,10,2,3
-64.23600006103516,406,17,33,3956,10,2,3
-64.23600006103516,391,17,32,3952,10,2,3
-64.23600006103516,389,39,44,3946,10,2,3
-64.23600006103516,400,39,43,3946,10,2,3
-64.23600006103516,397,39,42,3943,10,2,3
-64.23600006103516,384,40,44,3944,10,2,3
-64.23600006103516,393,40,43,3943,10,2,3
-64.23600006103516,410,40,42,3960,10,2,3
-64.23600006103516,405,20,34,3955,10,2,3
-64.23600006103516,411,20,33,3950,10,2,3
-64.23600006103516,386,20,32,3948,10,2,3
-64.23600006103516,387,20,34,3945,10,2,3
-64.23600006103516,376,20,33,3962,10,2,3
-64.23600006103516,371,20,32,3956,10,2,3
-64.23600006103516,533,39,3,3953,10,2,3
-64.23600006103516,473,39,4,3943,10,2,3
-64.23600006103516,556,39,5,3943,10,2,3
-64.23600006103516,380,34,2,3943,10,2,3
-64.23600006103516,393,34,3,3942,10,2,3
-64.23600006103516,392,33,1,3941,11,2,3
-64.23600006103516,385,17,34,3940,11,2,3
-64.23600006103516,317,17,33,3944,11,2,3
-65.46800231933594,398,17,0,3747,0,0,3
-64.23600006103516,388,17,34,3974,0,1,3
-64.23600006103516,409,17,33,3984,0,1,3
-65.46800231933594,395,39,2,3698,0,2,3
-64.23600006103516,398,17,32,3975,0,1,3
-65.46800231933594,396,39,1,3691,0,2,3
-65.46800231933594,392,39,0,3750,0,2,3
-64.23600006103516,389,39,44,3968,0,1,3
-64.23600006103516,409,39,43,3968,0,1,3
-65.46800231933594,375,40,2,3733,0,2,3
-64.23600006103516,399,39,42,3968,0,1,3
-65.46800231933594,386,40,1,3715,0,2,3
-65.46800231933594,439,40,0,3706,0,2,3
-64.23600006103516,368,40,44,3958,0,1,3
-64.23600006103516,386,40,43,3952,0,1,3
-65.46800231933594,414,20,1,3695,0,2,3
-64.23600006103516,414,40,42,3949,0,1,3
-65.46800231933594,389,20,0,3763,0,2,3
-65.46800231933594,398,20,1,3741,0,2,3
-64.23600006103516,393,20,34,3947,0,1,3
-65.46800231933594,375,20,0,3741,0,2,3
-64.23600006103516,408,20,33,3960,0,1,3
-64.23600006103516,387,20,32,3990,0,1,3
-65.46800231933594,496,39,46,3729,0,2,3
-64.23600006103516,379,20,34,3978,0,1,3
-65.46800231933594,371,39,47,3695,0,2,3
-64.23600006103516,402,20,33,3967,0,1,3
-65.46800231933594,402,34,30,3695,0,2,3
-64.23600006103516,365,20,32,3957,0,1,3
-65.46800231933594,396,34,31,3689,0,2,3
-64.23600006103516,347,39,3,3980,0,1,3
-65.46800231933594,398,33,15,3685,1,2,3
-64.23600006103516,455,39,4,3957,0,2,3
-64.23600006103516,464,39,5,3953,0,2,3
-65.46800231933594,384,17,1,3684,1,1,3
-65.46800231933594,394,17,0,3770,1,1,3
-64.23600006103516,418,34,2,3950,0,2,3
-64.23600006103516,414,34,3,3974,0,2,3
-65.46800231933594,372,17,1,3743,1,1,3
-65.46800231933594,391,17,0,3785,1,1,3
-64.23600006103516,405,33,1,4015,1,2,3
-65.46800231933594,392,39,2,3758,1,1,3
-64.23600006103516,379,17,34,4005,1,2,3
-65.46800231933594,390,39,1,3732,1,1,3
-64.23600006103516,377,17,33,4023,1,2,3
-65.46800231933594,393,39,0,3718,1,1,3
-64.23600006103516,397,17,32,4004,1,2,3
-65.46800231933594,386,40,2,3708,1,1,3
-64.23600006103516,366,17,34,4000,1,2,3
-65.46800231933594,382,40,1,3694,1,1,3
-64.23600006103516,407,17,33,3992,1,2,3
-65.46800231933594,463,40,0,3688,1,1,3
-64.23600006103516,392,17,32,3978,1,2,3
-65.46800231933594,388,20,1,3680,1,1,3
-64.23600006103516,390,39,44,3966,1,2,3
-65.46800231933594,374,20,0,3676,1,1,3
-64.23600006103516,394,39,43,3953,1,2,3
-65.46800231933594,398,20,1,3697,1,1,3
-64.23600006103516,396,39,42,4027,1,2,3
-65.46800231933594,370,20,0,3715,1,1,3
-64.23600006103516,371,40,44,4001,1,2,3
-65.46800231933594,402,39,45,3701,1,1,3
-64.23600006103516,381,40,43,4020,1,2,3
-65.46800231933594,497,39,46,3748,1,1,3
-64.23600006103516,416,40,42,4001,1,2,3
-65.46800231933594,313,39,47,3732,1,1,3
-64.23600006103516,399,20,34,3981,1,2,3
-65.46800231933594,401,34,30,3716,1,1,3
-64.23600006103516,413,20,33,3964,1,2,3
-65.46800231933594,402,34,31,3700,1,1,3
-64.23600006103516,381,20,32,4016,1,2,3
-65.46800231933594,400,33,15,3692,2,1,3
-64.23600006103516,383,20,34,3996,1,2,3
-65.46800231933594,384,17,1,3686,2,1,3
-64.23600006103516,403,20,33,3973,1,2,3
-65.46800231933594,388,17,0,3682,2,1,3
-64.23600006103516,362,20,32,3966,1,2,3
-65.46800231933594,380,17,1,3676,2,1,3
-65.46800231933594,385,17,0,3673,2,1,3
-64.23600006103516,434,39,3,3956,1,2,3
-64.23600006103516,467,39,4,3936,1,2,3
-65.46800231933594,387,39,2,3672,2,1,3
-64.23600006103516,322,39,5,3930,1,2,3
-65.46800231933594,394,39,1,3699,2,1,3
-64.23600006103516,420,34,2,3929,1,2,3
-65.46800231933594,407,39,0,3692,2,1,3
-64.23600006103516,424,34,3,3929,1,2,3
-65.46800231933594,371,40,2,3687,2,1,3
-64.23600006103516,391,33,1,3928,2,2,3
-65.46800231933594,384,40,1,3679,2,1,3
-64.23600006103516,394,17,34,3927,2,2,3
-65.46800231933594,435,40,0,3720,2,1,3
-64.23600006103516,411,17,33,3954,2,2,3
-65.46800231933594,390,20,1,3704,2,1,3
-64.23600006103516,392,17,32,3948,2,2,3
-65.46800231933594,373,20,0,3692,2,1,3
-64.23600006103516,394,17,34,3942,2,2,3
-65.46800231933594,397,20,1,3685,2,1,3
-64.23600006103516,389,17,33,3937,2,2,3
-65.46800231933594,392,20,0,3679,2,1,3
-64.23600006103516,391,17,32,3932,2,2,3
-65.46800231933594,409,39,45,3675,2,1,3
-64.23600006103516,390,39,44,3945,2,2,3
-65.46800231933594,526,39,46,3658,2,1,3
-65.46800231933594,168,39,47,3653,2,1,3
-64.23600006103516,385,39,43,3942,2,2,3
-64.23600006103516,389,39,42,3938,2,2,3
-65.46800231933594,398,34,30,3653,2,1,3
-65.46800231933594,405,34,31,3655,2,1,3
-64.23600006103516,378,40,44,3935,2,2,3
-64.23600006103516,382,40,43,3933,2,2,3
-65.46800231933594,407,33,15,3657,3,1,3
-64.23600006103516,410,40,42,3933,2,2,3
-65.46800231933594,379,17,1,3660,3,1,3
-65.46800231933594,398,17,0,3656,3,1,3
-64.23600006103516,402,20,34,3931,2,2,3
-65.46800231933594,376,17,1,3655,3,1,3
-64.23600006103516,392,20,33,3930,2,2,3
-65.46800231933594,389,17,0,3655,3,1,3
-64.23600006103516,404,20,32,3928,2,2,3
-64.23600006103516,380,20,34,3928,2,2,3
-65.46800231933594,398,39,2,3681,3,1,3
-65.46800231933594,393,39,1,3680,3,1,3
-64.23600006103516,395,20,33,3927,2,2,3
-65.46800231933594,383,39,0,3674,3,1,3
-64.23600006103516,367,20,32,3935,2,2,3
-65.46800231933594,379,40,2,3774,3,1,3
-64.23600006103516,355,39,3,3933,2,2,3
-65.46800231933594,380,40,1,3739,3,1,3
-64.23600006103516,489,39,4,3919,2,2,3
-64.23600006103516,599,39,5,3917,2,2,3
-65.46800231933594,437,40,0,3721,3,1,3
-64.23600006103516,365,34,2,3916,2,2,3
-65.46800231933594,402,20,1,3705,3,1,3
-64.23600006103516,386,34,3,3919,2,2,3
-65.46800231933594,375,20,0,3699,3,1,3
-65.46800231933594,398,20,1,3690,3,1,3
-64.23600006103516,381,33,1,3920,3,2,3
-65.46800231933594,371,20,0,3711,3,1,3
-64.23600006103516,374,17,34,3948,3,2,3
-64.23600006103516,409,17,33,3943,3,2,3
-65.46800231933594,417,39,45,3699,3,1,3
-64.23600006103516,396,17,32,3940,3,2,3
-65.46800231933594,495,39,46,3670,3,1,3
-65.46800231933594,401,39,47,3664,3,1,3
-64.23600006103516,394,17,34,3941,3,2,3
-65.46800231933594,403,34,30,3663,3,1,3
-64.23600006103516,409,17,33,3933,3,2,3
-65.46800231933594,401,34,31,3662,3,1,3
-64.23600006103516,395,17,32,3931,3,2,3
-65.46800231933594,393,33,15,3661,4,1,3
-65.46800231933594,371,17,1,3697,4,1,3
-64.23600006103516,392,39,43,3982,3,2,3
-65.46800231933594,391,17,0,3690,4,1,3
-64.23600006103516,396,39,42,3953,3,2,3
-65.46800231933594,441,17,1,3683,4,1,3
-64.23600006103516,383,40,44,3948,3,2,3
-65.46800231933594,408,17,0,3677,4,1,3
-64.23600006103516,389,40,43,3940,3,2,3
-65.46800231933594,391,39,2,3674,4,1,3
-64.23600006103516,413,40,42,3956,3,2,3
-65.46800231933594,386,39,1,3669,4,1,3
-64.23600006103516,412,20,34,3951,3,2,3
-65.46800231933594,383,39,0,3667,4,1,3
-64.23600006103516,405,20,33,3944,3,2,3
-65.46800231933594,376,40,2,3665,4,1,3
-64.23600006103516,388,20,32,3941,3,2,3
-65.46800231933594,373,40,1,3663,4,1,3
-64.23600006103516,392,20,34,3935,3,2,3
-65.46800231933594,455,40,0,3663,4,1,3
-64.23600006103516,394,20,33,3931,3,2,3
-65.46800231933594,391,20,1,3660,4,1,3
-64.23600006103516,364,20,32,3929,3,2,3
-65.46800231933594,381,20,0,3660,4,1,3
-64.23600006103516,381,39,3,3936,3,2,3
-65.46800231933594,385,20,1,3657,4,1,3
-64.23600006103516,489,39,4,3994,3,2,3
-65.46800231933594,370,20,0,3655,4,1,3
-64.23600006103516,475,39,5,4047,3,2,3
-65.46800231933594,417,39,45,3652,4,1,3
